127200,109,115,3A,3A,24,1795,1833
127260,72,75,2B,2B,2,1704,1710
127280,23,29,1B,1B,12,1656,1670
127300,29,44,1B,1B,10,1670,1779
127300,239,4,Teachers,1A,1,1753,1760
127300,9,14,1A,1A,27,1768,1778
127340,117,119,3A,3A,7,1843,1909
127380,100,119,3A,3A,13,1722,1909
127400,100,102,3A,3A,2,1722,1737
127400,80,91,2B,2B,1,1739,1883
127480,163,181,4B,4B,2,1601,1885
127600,75,96,2B,2B,1,1710,1898
127620,61,69,2A,2A,6,1649,1919
127620,101,116,3A,3A,1,1723,1838
127620,116,117,3A,3A,5,1838,1843
127700,188,206,5A,5A,5,1453,1637
127700,53,54,2A,2A,8,1616,1617
127740,191,207,5A,5A,1,1459,1751
127800,186,201,5A,5A,12,1451,1502
127800,125,236,3B,Teachers,3,1562,1709
127820,191,200,5A,5A,2,1459,1501
127820,198,199,5A,5A,7,1495,1498
127840,196,198,5A,5A,6,1483,1495
127840,106,110,3A,3A,1,1763,1800
127840,110,112,3A,3A,2,1800,1809
127880,101,110,3A,3A,1,1723,1800
127900,114,115,3A,3A,23,1822,1833
127940,98,119,3A,3A,5,1719,1909
127980,186,234,5A,Teachers,1,1451,1653
128060,186,198,5A,5A,13,1451,1495
128200,192,205,5A,5A,1,1461,1522
128220,186,190,5A,5A,3,1451,1458
128260,98,116,3A,3A,9,1719,1838
128280,201,205,5A,5A,5,1502,1522
128280,105,116,3A,3A,6,1748,1838
128340,232,170,Teachers,4B,10,1521,1818
128400,238,105,Teachers,3A,9,1746,1748
128460,192,196,5A,5A,1,1461,1483
128500,152,160,4A,4A,1,1539,1797
128500,106,113,3A,3A,7,1763,1820
128540,56,57,2A,2A,4,1628,1641
128540,114,116,3A,3A,11,1822,1838
128580,152,154,4A,4A,1,1539,1546
128580,36,37,1B,1B,3,1684,1687
128640,152,162,4A,4A,1,1539,1837
128640,62,68,2A,2A,8,1902,1917
128660,154,162,4A,4A,4,1546,1837
128680,232,172,Teachers,4B,4,1521,1821
128680,27,35,1B,1B,29,1665,1682
128700,27,30,1B,1B,4,1665,1673
128720,122,133,3B,3B,5,1555,1594
128740,142,161,4A,4A,1,1500,1815
128740,24,29,1B,1B,15,1661,1670
128760,174,175,4B,4B,1,1835,1836
128800,27,29,1B,1B,13,1665,1670
128820,27,31,1B,1B,5,1665,1674
128840,71,79,2B,2B,1,1702,1732
128880,55,28,2A,1B,1,1625,1666
128880,60,28,2A,1B,1,1648,1666
128880,30,65,1B,2A,1,1673,1911
128900,210,240,5B,Teachers,9,1428,1824
128900,55,29,2A,1B,1,1625,1670
128900,55,30,2A,1B,16,1625,1673
128900,57,58,2A,2A,6,1641,1643
128900,60,30,2A,1B,1,1648,1673
128900,31,65,1B,2A,1,1674,1911
128900,97,110,3A,3A,5,1714,1800
128920,217,240,5B,Teachers,2,1439,1824
128920,163,185,4B,4B,3,1601,1910
128920,54,29,2A,1B,2,1617,1670
128920,60,31,2A,1B,1,1648,1674
128920,31,40,1B,1B,9,1674,1696
128920,97,119,3A,3A,2,1714,1909
128940,55,47,2A,1B,2,1625,1920
128940,60,47,2A,1B,2,1648,1920
128940,28,34,1B,1B,1,1666,1681
128940,29,42,1B,1B,12,1670,1698
128940,29,237,1B,Teachers,6,1670,1745
128960,152,157,4A,4A,1,1539,1618
128960,163,165,4B,4B,1,1601,1632
128960,60,38,2A,1B,1,1648,1688
128960,29,41,1B,1B,9,1670,1697
128960,106,112,3A,3A,27,1763,1809
128980,25,28,1B,1B,27,1663,1666
128980,29,43,1B,1B,21,1670,1765
128980,115,119,3A,3A,6,1833,1909
129000,226,230,5B,5B,3,1489,1592
129000,145,152,4A,4A,2,1519,1539
129000,23,39,1B,1B,4,1656,1695
129000,30,31,1B,1B,6,1673,1674
129020,210,217,5B,5B,9,1428,1439
129020,222,229,5B,5B,3,1475,1585
129020,23,36,1B,1B,7,1656,1684
129020,25,29,1B,1B,18,1663,1670
129040,208,222,5B,5B,5,1426,1475
129040,189,200,5A,5A,7,1457,1501
129040,26,34,1B,1B,4,1664,1681
129040,108,115,3A,3A,28,1782,1833
129060,23,47,1B,1B,7,1656,1920
129080,111,119,3A,3A,1,1801,1909
129100,197,143,5A,4A,1,1493,1503
129100,198,205,5A,5A,5,1495,1522
129100,206,207,5A,5A,2,1637,1751
129120,232,179,Teachers,4B,2,1521,1866
129140,197,46,5A,1B,1,1493,1912
129160,32,42,1B,1B,14,1675,1698
129160,36,43,1B,1B,18,1684,1765
129160,79,86,2B,2B,3,1732,1858
129180,129,133,3B,3B,9,1572,1594
129180,131,109,3B,3A,5,1579,1795
129180,56,94,2A,2B,8,1628,1890
129180,57,94,2A,2B,1,1641,1890
129180,30,46,1B,1B,2,1673,1912
129180,38,43,1B,1B,14,1688,1765
129180,93,65,2B,2A,2,1889,1911
129200,144,146,4A,4A,1,1504,1524
129200,57,78,2A,2B,81,1641,1718
129220,197,198,5A,5A,14,1493,1495
129220,94,64,2B,2A,2,1890,1907
129240,142,28,4A,1B,1,1500,1666
129260,56,75,2A,2B,5,1628,1710
129260,74,70,2B,2A,2,1708,1922
129260,75,65,2B,2A,3,1710,1911
129280,154,41,4A,1B,2,1546,1697
129280,156,162,4A,4A,4,1549,1837
129280,29,30,1B,1B,1,1670,1673
129280,74,65,2B,2A,10,1708,1911
129300,210,224,5B,5B,5,1428,1482
129300,214,227,5B,5B,3,1434,1563
129300,219,189,5B,5A,6,1443,1457
129300,189,220,5A,5B,7,1457,1465
129300,226,200,5B,5A,1,1489,1501
129300,72,79,2B,2B,7,1704,1732
129320,216,189,5B,5A,86,1437,1457
129320,189,227,5A,5B,126,1457,1563
129320,4,20,1A,1A,7,1760,1796
129320,9,16,1A,1A,4,1768,1787
129340,187,226,5A,5B,1,1452,1489
129340,187,30,5A,1B,3,1452,1673
129340,222,240,5B,Teachers,6,1475,1824
129340,196,207,5A,5A,4,1483,1751
129340,204,206,5A,5A,5,1520,1637
129340,239,8,Teachers,1A,2,1753,1767
129360,189,201,5A,5A,3,1457,1502
129360,55,27,2A,1B,1,1625,1665
129360,28,111,1B,3A,1,1666,1801
129360,239,21,Teachers,1A,4,1753,1798
129360,7,8,1A,1A,17,1766,1767
129360,7,13,1A,1A,3,1766,1775
129380,131,236,3B,Teachers,5,1579,1709
129380,27,96,1B,2B,1,1665,1898
129380,135,116,3B,3A,1,1700,1838
129380,9,13,1A,1A,3,1768,1775
129400,208,82,5B,2B,2,1426,1749
129400,219,197,5B,5A,6,1443,1493
129400,189,78,5A,2B,1,1457,1718
129400,189,93,5A,2B,1,1457,1889
129400,194,230,5A,5B,18,1477,1592
129400,199,155,5A,4A,1,1498,1548
129400,143,133,4A,3B,1,1503,1594
129400,123,236,3B,Teachers,2,1558,1709
129400,40,47,1B,1B,1,1696,1920
129400,135,158,3B,4A,1,1700,1705
129400,135,236,3B,Teachers,3,1700,1709
129400,158,114,4A,3A,1,1705,1822
129420,190,225,5A,5B,27,1458,1486
129420,220,87,5B,2B,1,1465,1861
129420,226,142,5B,4A,1,1489,1500
129420,143,155,4A,4A,10,1503,1548
129420,121,159,3B,4A,1,1552,1730
129420,123,126,3B,3B,26,1558,1564
129420,126,236,3B,Teachers,2,1564,1709
129420,57,96,2A,2B,50,1641,1898
129420,159,162,4A,4A,11,1730,1837
129440,194,225,5A,5B,8,1477,1486
129440,223,20,5B,1A,1,1480,1796
129440,226,162,5B,4A,1,1489,1837
129440,142,92,4A,2B,1,1500,1887
129440,200,133,5A,3B,1,1501,1594
129440,156,236,4A,Teachers,1,1549,1709
129440,129,236,3B,Teachers,4,1572,1709
129440,133,82,3B,2B,1,1594,1749
129440,52,75,2A,2B,6,1613,1710
129440,54,96,2A,2B,173,1617,1898
129440,75,67,2B,2A,17,1710,1916
129460,210,23,5B,1B,29,1428,1656
129460,214,150,5B,4A,128,1434,1533
129460,214,154,5B,4A,7,1434,1546
129460,219,150,5B,4A,5,1443,1533
129460,143,160,4A,4A,11,1503,1797
129460,55,5,2A,1A,2,1625,1761
129460,74,3,2B,1A,1,1708,1759
129460,74,5,2B,1A,5,1708,1761
129480,210,204,5B,5A,11,1428,1520
129480,214,225,5B,5B,1,1434,1486
129480,216,143,5B,4A,8,1437,1503
129480,216,149,5B,4A,1,1437,1532
129480,189,149,5A,4A,1,1457,1532
129480,190,224,5A,5B,39,1458,1482
129480,190,230,5A,5B,45,1458,1592
129480,193,23,5A,1B,45,1468,1656
129480,199,229,5A,5B,42,1498,1585
129480,156,74,4A,2B,2,1549,1708
129480,27,5,1B,1A,3,1665,1761
129480,99,85,3A,2B,3,1720,1855
129480,43,70,1B,2A,2,1765,1922
129480,83,46,2B,1B,2,1851,1912
129500,210,199,5B,5A,27,1428,1498
129500,189,155,5A,4A,3,1457,1548
129500,189,55,5A,2A,2,1457,1625
129500,226,150,5B,4A,1,1489,1533
129500,226,121,5B,3B,1,1489,1552
129500,143,94,4A,2B,2,1503,1890
129500,156,111,4A,3A,1,1549,1801
129500,230,56,5B,2A,1,1592,1628
129500,230,159,5B,4A,2,1592,1730
129500,52,83,2A,2B,3,1613,1851
129500,55,105,2A,3A,1,1625,1748
129500,55,85,2A,2B,6,1625,1855
129500,57,43,2A,1B,1,1641,1765
129500,41,7,1B,1A,2,1697,1766
129500,159,111,4A,3A,1,1730,1801
129500,159,114,4A,3A,1,1730,1822
129500,159,85,4A,2B,1,1730,1855
129500,207,107,5A,3A,9,1751,1780
129500,207,115,5A,3A,8,1751,1833
129500,83,62,2B,2A,4,1851,1902
129520,190,52,5A,2A,1,1458,1613
129520,194,60,5A,2A,1,1477,1648
129520,196,229,5A,5B,3,1483,1585
129520,120,100,3B,3A,14,1551,1722
129520,121,46,3B,1B,1,1552,1912
129520,131,100,3B,3A,2,1579,1722
129520,55,74,2A,2B,13,1625,1708
129520,55,17,2A,1A,2,1625,1789
129520,57,233,2A,Teachers,1,1641,1650
129520,26,98,1B,3A,1,1664,1719
129520,27,8,1B,1A,2,1665,1767
129520,38,82,1B,2B,1,1688,1749
129520,39,41,1B,1B,4,1695,1697
129520,39,111,1B,3A,2,1695,1801
129520,41,8,1B,1A,3,1697,1767
129520,135,87,3B,2B,3,1700,1861
129520,75,62,2B,2A,4,1710,1902
129520,106,62,3A,2A,6,1763,1902
129520,116,67,3A,2A,2,1838,1916
129520,179,181,4B,4B,1,1866,1885
129520,119,67,3A,2A,2,1909,1916
129540,208,194,5B,5A,2,1426,1477
129540,214,117,5B,3A,1,1434,1843
129540,214,83,5B,2B,1,1434,1851
129540,187,230,5A,5B,33,1452,1592
129540,189,162,5A,4A,1,1457,1837
129540,190,74,5A,2B,1,1458,1708
129540,225,105,5B,3A,1,1486,1748
129540,52,57,2A,2A,3,1613,1641
129540,23,105,1B,3A,1,1656,1748
129540,40,98,1B,3A,1,1696,1719
129540,41,98,1B,3A,1,1697,1719
129560,216,199,5B,5A,10,1437,1498
129560,156,120,4A,3B,5,1549,1551
129560,227,57,5B,2A,2,1563,1641
129560,131,159,3B,4A,2,1579,1730
129560,131,17,3B,1A,1,1579,1789
129560,131,83,3B,2B,5,1579,1851
129560,52,19,2A,1A,2,1613,1792
129560,54,162,2A,4A,1,1617,1837
129560,54,85,2A,2B,3,1617,1855
129560,56,87,2A,2B,6,1628,1861
129560,60,78,2A,2B,12,1648,1718
129560,60,87,2A,2B,32,1648,1861
129560,23,85,1B,2B,1,1656,1855
129560,26,64,1B,2A,1,1664,1907
129560,32,114,1B,3A,2,1675,1822
129560,74,21,2B,1A,1,1708,1798
129560,159,83,4A,2B,7,1730,1851
129560,107,162,3A,4A,1,1780,1837
129580,208,193,5B,5A,48,1426,1468
129580,208,74,5B,2B,1,1426,1708
129580,187,23,5A,1B,1,1452,1656
129580,189,85,5A,2B,1,1457,1855
129580,149,94,4A,2B,1,1532,1890
129580,155,120,4A,3B,1,1548,1551
129580,230,23,5B,1B,5,1592,1656
129580,42,8,1B,1A,2,1698,1767
129580,237,9,Teachers,1A,4,1745,1768
129580,105,118,3A,3A,14,1748,1859
129580,18,46,1A,1B,2,1790,1912
129580,19,85,1A,2B,1,1792,1855
129600,216,52,5B,2A,1,1437,1613
129600,219,98,5B,3A,1,1443,1719
129600,219,2,5B,1A,1,1443,1757
129600,189,120,5A,3B,2,1457,1551
129600,223,98,5B,3A,1,1480,1719
129600,223,114,5B,3A,1,1480,1822
129600,199,23,5A,1B,7,1498,1656
129600,149,17,4A,1A,1,1532,1789
129600,52,5,2A,1A,7,1613,1761
129600,52,18,2A,1A,1,1613,1790
129600,78,67,2B,2A,4,1718,1916
129600,160,94,4A,2B,1,1797,1890
129620,208,62,5B,2A,1,1426,1902
129620,189,52,5A,2A,1,1457,1613
129620,193,62,5A,2A,1,1468,1902
129620,194,229,5A,5B,2,1477,1585
129620,223,3,5B,1A,1,1480,1759
129620,149,62,4A,2A,1,1532,1902
129620,156,40,4A,1B,7,1549,1696
129620,120,40,3B,1B,1,1551,1696
129620,120,12,3B,1A,1,1551,1774
129620,227,52,5B,2A,1,1563,1613
129620,131,52,3B,2A,3,1579,1613
129620,60,74,2A,2B,1,1648,1708
129620,38,9,1B,1A,1,1688,1768
129620,39,5,1B,1A,2,1695,1761
129620,78,70,2B,2A,101,1718,1922
129620,99,46,3A,1B,1,1720,1912
129620,2,64,1A,2A,3,1757,1907
129620,87,67,2B,2A,6,1861,1916
129620,93,70,2B,2A,43,1889,1922
129640,216,36,5B,1B,12,1437,1684
129640,219,52,5B,2A,1,1443,1613
129640,190,158,5A,4A,1,1458,1705
129640,190,94,5A,2B,1,1458,1890
129640,153,94,4A,2B,1,1545,1890
129640,227,36,5B,1B,17,1563,1684
129640,229,23,5B,1B,1,1585,1656
129640,52,98,2A,3A,2,1613,1719
129640,58,96,2A,2B,3,1643,1898
129640,40,12,1B,1A,15,1696,1774
129640,86,64,2B,2A,112,1858,1907
129660,216,121,5B,3B,1,1437,1552
129660,189,121,5A,3B,1,1457,1552
129660,193,225,5A,5B,10,1468,1486
129660,156,83,4A,2B,2,1549,1851
129660,120,159,3B,4A,2,1551,1730
129660,121,227,3B,5B,1,1552,1563
129660,131,62,3B,2A,98,1579,1902
129660,229,9,5B,1A,1,1585,1768
129660,230,67,5B,2A,1,1592,1916
129660,54,23,2A,1B,1,1617,1656
129660,54,17,2A,1A,1,1617,1789
129660,23,17,1B,1A,1,1656,1789
129660,30,16,1B,1A,1,1673,1787
129660,135,64,3B,2A,3,1700,1907
129660,106,83,3A,2B,1,1763,1851
129680,210,131,5B,3B,2,1428,1579
129680,219,40,5B,1B,2,1443,1696
129680,194,142,5A,4A,1,1477,1500
129680,223,12,5B,1A,1,1480,1774
129680,199,129,5A,3B,1,1498,1572
129680,199,131,5A,3B,2,1498,1579
129680,232,149,Teachers,4A,1,1521,1532
129680,154,172,4A,4B,46,1546,1821
129680,155,114,4A,3A,1,1548,1822
129680,129,46,3B,1B,15,1572,1912
129680,52,74,2A,2B,146,1613,1708
129680,52,85,2A,2B,6,1613,1855
129680,56,74,2A,2B,10,1628,1708
129680,56,85,2A,2B,28,1628,1855
129680,57,118,2A,3A,2,1641,1859
129680,23,184,1B,4B,1,1656,1895
129680,32,5,1B,1A,2,1675,1761
129680,38,5,1B,1A,1,1688,1761
129680,39,16,1B,1A,1,1695,1787
129680,135,46,3B,1B,9,1700,1912
129680,207,119,5A,3A,3,1751,1909
129680,9,117,1A,3A,36,1768,1843
129680,18,86,1A,2B,1,1790,1858
129680,19,96,1A,2B,1,1792,1898
129700,214,155,5B,4A,6,1434,1548
129700,214,162,5B,4A,2,1434,1837
129700,219,12,5B,1A,1,1443,1774
129700,220,12,5B,1A,1,1465,1774
129700,194,224,5A,5B,11,1477,1482
129700,224,176,5B,4B,1,1482,1847
129700,142,174,4A,4B,3,1500,1835
129700,149,184,4A,4B,1,1532,1895
129700,154,9,4A,1A,1,1546,1768
129700,155,172,4A,4B,3,1548,1821
129700,121,82,3B,2B,1,1552,1749
129700,121,86,3B,2B,1,1552,1858
129700,121,64,3B,2A,2,1552,1907
129700,227,237,5B,Teachers,1,1563,1745
129700,32,16,1B,1A,3,1675,1787
129700,18,83,1A,2B,19,1790,1851
129700,20,176,1A,4B,1,1796,1847
129700,160,62,4A,2A,1,1797,1902
129700,85,119,2B,3A,3,1855,1909
129720,210,190,5B,5A,4,1428,1458
129720,210,196,5B,5A,8,1428,1483
129720,214,142,5B,4A,3,1434,1500
129720,214,149,5B,4A,7,1434,1532
129720,190,96,5A,2B,1,1458,1898
129720,143,176,4A,4B,15,1503,1847
129720,149,181,4A,4B,3,1532,1885
129720,150,181,4A,4B,50,1533,1885
129720,153,5,4A,1A,1,1545,1761
129720,154,184,4A,4B,6,1546,1895
129720,120,18,3B,1A,3,1551,1790
129720,230,174,5B,4B,2,1592,1835
129720,54,237,2A,Teachers,1,1617,1745
129720,40,135,1B,3B,1,1696,1700
129720,41,107,1B,3A,1,1697,1780
129720,41,115,1B,3A,2,1697,1833
129720,42,115,1B,3A,4,1698,1833
129720,5,162,1A,4A,2,1761,1837
129720,8,64,1A,2A,2,1767,1907
129720,109,179,3A,4B,1,1795,1866
129720,96,46,2B,1B,1,1898,1912
129740,189,229,5A,5B,20,1457,1585
129740,193,82,5A,2B,1,1468,1749
129740,224,114,5B,3A,1,1482,1822
129740,225,107,5B,3A,2,1486,1780
129740,232,30,Teachers,1B,1,1521,1673
129740,156,18,4A,1A,1,1549,1790
129740,123,184,3B,4B,1,1558,1895
129740,227,54,5B,2A,2,1563,1617
129740,131,56,3B,2A,6,1579,1628
129740,40,94,1B,2B,2,1696,1890
129740,42,107,1B,3A,1,1698,1780
129740,135,9,3B,1A,10,1700,1768
129740,72,62,2B,2A,5,1704,1902
129740,159,18,4A,1A,1,1730,1790
129740,237,114,Teachers,3A,1,1745,1822
129740,207,86,5A,2B,1,1751,1858
129740,5,94,1A,2B,2,1761,1890
129740,106,92,3A,2B,47,1763,1887
129740,106,47,3A,1B,1,1763,1920
129740,6,46,1A,1B,5,1764,1912
129740,9,111,1A,3A,2,1768,1801
129740,117,179,3A,4B,1,1843,1866
129740,87,70,2B,2A,33,1861,1922
129740,92,47,2B,1B,1,1887,1920
129740,94,46,2B,1B,2,1890,1912
129760,219,190,5B,5A,2,1443,1458
129760,219,92,5B,2B,1,1443,1887
129760,187,224,5A,5B,15,1452,1482
129760,189,230,5A,5B,2,1457,1592
129760,189,18,5A,1A,1,1457,1790
129760,189,83,5A,2B,1,1457,1851
129760,220,159,5B,4A,7,1465,1730
129760,220,181,5B,4B,2,1465,1885
129760,199,30,5A,1B,5,1498,1673
129760,155,17,4A,1A,1,1548,1789
129760,229,30,5B,1B,1,1585,1673
129760,28,82,1B,2B,2,1666,1749
129760,30,5,1B,1A,7,1673,1761
129760,41,83,1B,2B,4,1697,1851
129760,135,111,3B,3A,9,1700,1801
129760,135,179,3B,4B,3,1700,1866
129760,237,92,Teachers,2B,1,1745,1887
129760,111,179,3A,4B,1,1801,1866
129780,194,82,5A,2B,1,1477,1749
129780,200,94,5A,2B,1,1501,1890
129780,131,85,3B,2B,5,1579,1855
129780,28,8,1B,1A,3,1666,1767
129780,30,116,1B,3A,1,1673,1838
129780,32,159,1B,4A,6,1675,1730
129780,39,2,1B,1A,12,1695,1757
129780,72,184,2B,4B,1,1704,1895
129780,74,62,2B,2A,1,1708,1902
129780,79,70,2B,2A,5,1732,1922
129800,208,16,5B,1A,1,1426,1787
129800,225,16,5B,1A,1,1486,1787
129800,204,229,5A,5B,15,1520,1585
129800,156,32,4A,1B,6,1549,1675
129800,129,207,3B,5A,2,1572,1751
129800,129,117,3B,3A,2,1572,1843
129800,129,177,3B,4B,1,1572,1857
129800,23,41,1B,1B,21,1656,1697
129800,135,118,3B,3A,21,1700,1859
129800,98,94,3A,2B,7,1719,1890
129800,207,111,5A,3A,3,1751,1801
129800,207,174,5A,4B,1,1751,1835
129800,207,177,5A,4B,2,1751,1857
129800,5,62,1A,2A,1,1761,1902
129800,85,62,2B,2A,2,1855,1902
129800,92,184,2B,4B,1,1887,1895
129820,216,39,5B,1B,35,1437,1695
129820,216,82,5B,2B,1,1437,1749
129820,216,2,5B,1A,1,1437,1757
129820,189,223,5A,5B,4,1457,1480
129820,153,179,4A,4B,42,1545,1866
129820,131,74,3B,2B,9,1579,1708
129820,52,99,2A,3A,2,1613,1720
129820,39,159,1B,4A,1,1695,1730
129820,158,179,4A,4B,51,1705,1866
129820,82,111,2B,3A,1,1749,1801
129820,5,85,1A,2B,1,1761,1855
129820,9,176,1A,4B,2,1768,1847
129820,160,179,4A,4B,10,1797,1866
129820,111,86,3A,2B,2,1801,1858
129840,143,207,4A,5A,3,1503,1751
129840,120,177,3B,4B,1,1551,1857
129840,126,98,3B,3A,13,1564,1719
129840,57,107,2A,3A,2,1641,1780
129840,23,83,1B,2B,2,1656,1851
129840,28,62,1B,2A,1,1666,1902
129840,30,107,1B,3A,1,1673,1780
129840,38,207,1B,5A,1,1688,1751
129840,135,119,3B,3A,1,1700,1909
129840,117,46,3A,1B,2,1843,1912
129860,217,179,5B,4B,28,1439,1866
129860,199,38,5A,1B,2,1498,1688
129860,199,47,5A,1B,1,1498,1920
129860,143,67,4A,2A,1,1503,1916
129860,156,36,4A,1B,6,1549,1684
129860,123,5,3B,1A,1,1558,1761
129860,227,94,5B,2B,1,1563,1890
129860,126,107,3B,3A,1,1564,1780
129860,133,207,3B,5A,1,1594,1751
129860,58,36,2A,1B,1,1643,1684
129860,58,40,2A,1B,1,1643,1696
129860,28,86,1B,2B,1,1666,1858
129860,30,85,1B,2B,1,1673,1855
129860,32,18,1B,1A,3,1675,1790
129860,5,107,1A,3A,3,1761,1780
129860,109,176,3A,4B,1,1795,1847
129860,115,83,3A,2B,7,1833,1851
129860,162,65,4A,2A,1,1837,1911
129860,162,67,4A,2A,1,1837,1916
129880,217,158,5B,4A,39,1439,1705
129880,187,5,5A,1A,1,1452,1761
129880,199,54,5A,2A,2,1498,1617
129880,150,55,4A,2A,1,1533,1625
129880,154,177,4A,4B,11,1546,1857
129880,123,79,3B,2B,45,1558,1732
129880,54,2,2A,1A,1,1617,1757
129880,55,159,2A,4A,2,1625,1730
129880,30,92,1B,2B,1,1673,1887
129880,32,9,1B,1A,2,1675,1768
129880,36,92,1B,2B,4,1684,1887
129880,40,9,1B,1A,3,1696,1768
129880,40,18,1B,1A,1,1696,1790
129880,41,114,1B,3A,2,1697,1822
129880,99,106,3A,3A,4,1720,1763
129880,105,62,3A,2A,4,1748,1902
129880,207,108,5A,3A,1,1751,1782
129880,9,46,1A,1B,1,1768,1912
129880,107,83,3A,2B,3,1780,1851
129880,117,92,3A,2B,2,1843,1887
129880,118,65,3A,2A,6,1859,1911
129900,216,94,5B,2B,1,1437,1890
129900,217,153,5B,4A,10,1439,1545
129900,219,94,5B,2B,1,1443,1890
129900,187,94,5A,2B,1,1452,1890
129900,199,74,5A,2B,1,1498,1708
129900,154,131,4A,3B,1,1546,1579
129900,52,30,2A,1B,21,1613,1673
129900,54,74,2A,2B,1,1617,1708
129900,55,32,2A,1B,3,1625,1675
129900,58,9,2A,1A,1,1643,1768
129900,30,2,1B,1A,1,1673,1757
129900,40,2,1B,1A,1,1696,1757
129900,78,2,2B,1A,1,1718,1757
129900,98,207,3A,5A,2,1719,1751
129900,98,184,3A,4B,1,1719,1895
129900,207,172,5A,4B,1,1751,1821
129900,207,162,5A,4A,7,1751,1837
129900,2,87,1A,2B,1,1757,1861
129900,114,96,3A,2B,1,1822,1898
129900,86,46,2B,1B,1,1858,1912
129920,210,227,5B,5B,15,1428,1563
129920,214,159,5B,4A,1,1434,1730
129920,217,83,5B,2B,2,1439,1851
129920,223,184,5B,4B,3,1480,1895
129920,224,27,5B,1B,6,1482,1665
129920,224,41,5B,1B,1,1482,1697
129920,225,199,5B,5A,1,1486,1498
129920,143,116,4A,3A,1,1503,1838
129920,143,119,4A,3A,1,1503,1909
129920,126,108,3B,3A,8,1564,1782
129920,129,176,3B,4B,1,1572,1847
129920,58,92,2A,2B,1,1643,1887
129920,23,82,1B,2B,1,1656,1749
129920,30,9,1B,1A,1,1673,1768
129920,30,87,1B,2B,1,1673,1861
129920,32,92,1B,2B,3,1675,1887
129920,36,5,1B,1A,1,1684,1761
129920,135,176,3B,4B,1,1700,1847
129920,72,114,2B,3A,5,1704,1822
129920,236,237,Teachers,Teachers,4,1709,1745
129920,78,5,2B,1A,3,1718,1761
129920,159,181,4A,4B,4,1730,1885
129920,82,5,2B,1A,31,1749,1761
129920,207,43,5A,1B,4,1751,1765
129920,43,177,1B,4B,2,1765,1857
129920,107,93,3A,2B,1,1780,1889
129920,117,85,3A,2B,3,1843,1855
129920,83,179,2B,4B,6,1851,1866
129920,85,67,2B,2A,48,1855,1916
129940,219,207,5B,5A,3,1443,1751
129940,189,225,5A,5B,4,1457,1486
129940,225,123,5B,3B,1,1486,1558
129940,199,123,5A,3B,1,1498,1558
129940,149,41,4A,1B,4,1532,1697
129940,150,107,4A,3A,2,1533,1780
129940,154,181,4A,4B,7,1546,1885
129940,156,230,4A,5B,1,1549,1592
129940,120,207,3B,5A,2,1551,1751
129940,123,26,3B,1B,1,1558,1664
129940,227,131,5B,3B,1,1563,1579
129940,229,106,5B,3A,2,1585,1763
129940,133,115,3B,3A,36,1594,1833
129940,26,172,1B,4B,2,1664,1821
129940,26,177,1B,4B,1,1664,1857
129940,158,83,4A,2B,1,1705,1851
129960,196,111,5A,3A,1,1483,1801
129960,149,42,4A,1B,4,1532,1698
129960,120,115,3B,3A,40,1551,1833
129960,52,79,2A,2B,4,1613,1732
129960,60,5,2A,1A,1,1648,1761
129960,60,92,2A,2B,2,1648,1887
129960,23,2,1B,1A,1,1656,1757
129960,40,72,1B,2B,1,1696,1704
129960,40,92,1B,2B,1,1696,1887
129960,158,176,4A,4B,17,1705,1847
129960,79,62,2B,2A,1,1732,1902
129960,2,93,1A,2B,1,1757,1889
129980,210,193,5B,5A,3,1428,1468
129980,214,207,5B,5A,1,1434,1751
129980,224,201,5B,5A,1,1482,1502
129980,196,107,5A,3A,2,1483,1780
129980,150,121,4A,3B,1,1533,1552
129980,121,207,3B,5A,1,1552,1751
129980,123,83,3B,2B,4,1558,1851
129980,123,179,3B,4B,2,1558,1866
129980,126,83,3B,2B,22,1564,1851
129980,126,179,3B,4B,1,1564,1866
129980,131,41,3B,1B,4,1579,1697
129980,133,56,3B,2A,71,1594,1628
129980,133,65,3B,2A,2,1594,1911
129980,55,18,2A,1A,22,1625,1790
129980,55,114,2A,3A,4,1625,1822
129980,36,87,1B,2B,1,1684,1861
129980,107,65,3A,2A,5,1780,1911
129980,107,67,3A,2A,3,1780,1916
129980,117,93,3A,2B,69,1843,1889
130000,210,189,5B,5A,16,1428,1457
130000,210,41,5B,1B,2,1428,1697
130000,210,135,5B,3B,1,1428,1700
130000,210,83,5B,2B,1,1428,1851
130000,220,109,5B,3A,1,1465,1795
130000,131,207,3B,5A,1,1579,1751
130000,55,119,2A,3A,3,1625,1909
130000,74,159,2B,4A,1,1708,1730
130000,18,116,1A,3A,2,1790,1838
130020,214,131,5B,3B,1,1434,1579
130020,219,174,5B,4B,6,1443,1835
130020,187,220,5A,5B,2,1452,1465
130020,190,223,5A,5B,2,1458,1480
130020,193,229,5A,5B,1,1468,1585
130020,133,75,3B,2B,1,1594,1710
130020,133,67,3B,2A,9,1594,1916
130020,54,159,2A,4A,1,1617,1730
130020,55,36,2A,1B,1,1625,1684
130020,26,117,1B,3A,2,1664,1843
130020,32,72,1B,2B,3,1675,1704
130020,75,107,2B,3A,2,1710,1780
130020,5,87,1A,2B,5,1761,1861
130020,107,111,3A,3A,6,1780,1801
130020,111,67,3A,2A,6,1801,1916
